Date,State,Category,Dollars,LastYear
2020-05-10,Maryland,Fruits,6140456,4951180
2020-05-17,Maryland,Fruits,5948545,4826132
2020-05-24,Maryland,Fruits,5945604,4905540
2020-05-31,Maryland,Fruits,5549795,4706328
2020-06-07,Maryland,Fruits,5615845,4793097
2020-06-14,Maryland,Fruits,5635590,4683687
2020-06-21,Maryland,Fruits,5557753,4622564
2020-06-28,Maryland,Fruits,5357574,4599019
2020-07-05,Maryland,Fruits,5839527,4739976
2020-07-12,Maryland,Fruits,5508219,4459107
2020-07-19,Maryland,Fruits,5711603,4647998
2020-07-26,Maryland,Fruits,5621407,4453045
2020-08-02,Maryland,Fruits,5458379,4491585
2020-08-09,Maryland,Fruits,5381477,4522793
2020-08-16,Maryland,Fruits,5347384,4533123
2020-08-23,Maryland,Fruits,5381147,4580818
2020-08-30,Maryland,Fruits,5361926,4676511
2020-09-06,Maryland,Fruits,5392292,4930945
2020-09-13,Maryland,Fruits,5366634,4756978
2020-09-20,Maryland,Fruits,5346198,4793043
2020-09-27,Maryland,Fruits,5290527,4841954
2020-10-04,Maryland,Fruits,5221482,4872160
2020-10-11,Maryland,Fruits,5279464,4812920
2020-10-18,Maryland,Fruits,5294078,4745136
2020-10-25,Maryland,Fruits,5254930,4716299
2020-11-01,Maryland,Fruits,5258252,4709383
2020-11-08,Maryland,Fruits,5451733,4934302
2020-11-15,Maryland,Fruits,5820846,5083763
2020-11-22,Maryland,Fruits,6465674,5795026
2020-11-29,Maryland,Fruits,6400577,6034176
2020-12-06,Maryland,Fruits,5016954,4829122
2020-12-13,Maryland,Fruits,5685926,5135741
2020-12-20,Maryland,Fruits,5990458,5858040
2020-12-27,Maryland,Fruits,6534372,5698225
2021-01-03,Maryland,Fruits,5636432,5457092
2021-01-10,Maryland,Fruits,5696485,5221039
2021-01-17,Maryland,Fruits,6035261,5307669
2021-01-24,Maryland,Fruits,5947012,5100441
2021-01-31,Maryland,Fruits,6113719,5075096
2021-02-07,Maryland,Fruits,5625068,5157626
2021-02-14,Maryland,Fruits,5748375,5160733
2021-02-21,Maryland,Fruits,5643510,5170231
2021-02-28,Maryland,Fruits,5693608,5498689
2021-03-07,Maryland,Fruits,5581040,6057853
2021-03-14,Maryland,Fruits,5773980,8876758
2021-03-21,Maryland,Fruits,5889731,8443079
2021-03-28,Maryland,Fruits,5756238,6223168
2021-04-04,Maryland,Fruits,5835339,6485744
2021-04-11,Maryland,Fruits,5514812,6504739
2021-04-18,Maryland,Fruits,5670973,6325920
2021-04-25,Maryland,Fruits,5597540,6279451
2021-05-02,Maryland,Fruits,5457249,6232281
2021-05-09,Maryland,Fruits,5522863,6143028
2021-05-16,Maryland,Fruits,5471002,5950418
2021-05-23,Maryland,Fruits,5574409,5953513
2021-05-30,Maryland,Fruits,5457715,5556967
2021-06-06,Maryland,Fruits,5313644,5623374
2021-06-13,Maryland,Fruits,5440641,5642336
2021-06-20,Maryland,Fruits,5520253,5565128
2021-06-27,Maryland,Fruits,5346185,5365192
2021-07-04,Maryland,Fruits,5506992,5848035
2021-07-11,Maryland,Fruits,5328814,5516612
2021-07-18,Maryland,Fruits,5441065,5720716
2021-07-25,Maryland,Fruits,5284553,5631257
2021-08-01,Maryland,Fruits,5241432,5467327
2021-08-08,Maryland,Fruits,5266168,5389869
2021-08-15,Maryland,Fruits,5432232,5355967
2021-08-22,Maryland,Fruits,5545695,5391710
2019-10-06,Massachusetts,Fruits,5496949,5444848
2019-10-13,Massachusetts,Fruits,5489411,5495789
2019-10-20,Massachusetts,Fruits,5387295,5404151
2019-10-27,Massachusetts,Fruits,5391571,5363243
2019-11-03,Massachusetts,Fruits,5376497,5499086
2019-11-10,Massachusetts,Fruits,5792237,5833891
2019-11-17,Massachusetts,Fruits,5957604,6634774
2019-11-24,Massachusetts,Fruits,6480444,6965421
2019-12-01,Massachusetts,Fruits,6972822,5404463
2019-12-08,Massachusetts,Fruits,5499818,5846948
2019-12-15,Massachusetts,Fruits,5780991,6013929
2019-12-22,Massachusetts,Fruits,6230709,6571821
2019-12-29,Massachusetts,Fruits,6343547,6065815
2020-01-05,Massachusetts,Fruits,6119405,6278713
2020-01-12,Massachusetts,Fruits,6121756,6196258
2020-01-19,Massachusetts,Fruits,6171114,6903034
2020-01-26,Massachusetts,Fruits,5834245,5626086
2020-02-02,Massachusetts,Fruits,5895616,6170234
2020-02-09,Massachusetts,Fruits,5994701,5789119
2020-02-16,Massachusetts,Fruits,5924186,5864379
2020-02-23,Massachusetts,Fruits,5754050,5779452
2020-03-01,Massachusetts,Fruits,6197884,6015842
2020-03-08,Massachusetts,Fruits,6973636,6300181
2020-03-15,Massachusetts,Fruits,10020188,6033340
2020-03-22,Massachusetts,Fruits,9829647,5916269
2020-03-29,Massachusetts,Fruits,6959096,5866766
2020-04-05,Massachusetts,Fruits,7256907,6130410
2020-04-12,Massachusetts,Fruits,7601832,6262655
2020-04-19,Massachusetts,Fruits,6884179,6189354
2020-04-26,Massachusetts,Fruits,7018618,5145521
2020-05-03,Massachusetts,Fruits,7167622,5734919
2020-05-10,Massachusetts,Fruits,7362454,5793462
2020-05-17,Massachusetts,Fruits,6790931,5624548
2020-05-24,Massachusetts,Fruits,6735606,5533416
2020-05-31,Massachusetts,Fruits,6372117,5406525
2020-06-07,Massachusetts,Fruits,6695934,5645393
2020-06-14,Massachusetts,Fruits,6418308,5530805
2020-06-21,Massachusetts,Fruits,6355039,5344215
2020-06-28,Massachusetts,Fruits,6224391,5281312
2020-07-05,Massachusetts,Fruits,6306112,5642945
2020-07-12,Massachusetts,Fruits,6034110,5472665
2020-07-19,Massachusetts,Fruits,6108064,5438890
2020-07-26,Massachusetts,Fruits,6088732,5210408
2020-08-02,Massachusetts,Fruits,6072768,5358906
2020-08-09,Massachusetts,Fruits,6360848,5417086
2020-08-16,Massachusetts,Fruits,6238227,5281201
2020-08-23,Massachusetts,Fruits,5929892,5250725
2020-08-30,Massachusetts,Fruits,5984037,5366140
2020-09-06,Massachusetts,Fruits,6085481,5737466
2020-09-13,Massachusetts,Fruits,6198486,5475316
2020-09-20,Massachusetts,Fruits,6145718,5448375
2020-09-27,Massachusetts,Fruits,5814513,5380481
2020-10-04,Massachusetts,Fruits,6076105,5496949
2020-10-11,Massachusetts,Fruits,6161852,5489411
2020-10-18,Massachusetts,Fruits,6079307,5387295
2020-10-25,Massachusetts,Fruits,5917368,5391571
2020-11-01,Massachusetts,Fruits,6003627,5376497
2020-11-08,Massachusetts,Fruits,6461970,5792237
2020-11-15,Massachusetts,Fruits,6706788,5957604
2020-11-22,Massachusetts,Fruits,7252898,6480444
2020-11-29,Massachusetts,Fruits,7219093,6972822
2020-12-06,Massachusetts,Fruits,6056991,5499818
2020-12-13,Massachusetts,Fruits,6481307,5780991
2020-12-20,Massachusetts,Fruits,6702712,6230709
2020-12-27,Massachusetts,Fruits,7094431,6343547
2021-01-03,Massachusetts,Fruits,6205449,6119120
2021-01-10,Massachusetts,Fruits,6559076,6121365
2021-01-17,Massachusetts,Fruits,6751807,6171127
2021-01-24,Massachusetts,Fruits,6551233,5833832
2021-01-31,Massachusetts,Fruits,6635934,5895219
2021-02-07,Massachusetts,Fruits,6945823,5994333
2021-02-14,Massachusetts,Fruits,6509942,5923899
2021-02-21,Massachusetts,Fruits,6362626,5753719
2021-02-28,Massachusetts,Fruits,6450778,6204176
2021-03-07,Massachusetts,Fruits,6796403,6981080
2021-03-14,Massachusetts,Fruits,6705545,10032690
2021-03-21,Massachusetts,Fruits,6740763,9841389
2021-03-28,Massachusetts,Fruits,6629735,6971841
2021-04-04,Massachusetts,Fruits,7307791,7269660
2021-04-11,Massachusetts,Fruits,6453285,7617245
2021-04-18,Massachusetts,Fruits,6679604,6898410
2021-04-25,Massachusetts,Fruits,6205735,7035183
2021-05-02,Massachusetts,Fruits,6450602,7182305
2021-05-09,Massachusetts,Fruits,6661428,7383497
2021-05-16,Massachusetts,Fruits,6313600,6804930
2021-05-23,Massachusetts,Fruits,6527726,6754765
2021-05-30,Massachusetts,Fruits,6430701,6385596
2021-06-06,Massachusetts,Fruits,6359671,6711097
2021-06-13,Massachusetts,Fruits,6530894,6436437
2021-06-20,Massachusetts,Fruits,6183287,6370495
2021-06-27,Massachusetts,Fruits,6030915,6244143
2021-07-04,Massachusetts,Fruits,6394288,6326778
2021-07-11,Massachusetts,Fruits,6133856,6054188
2021-07-18,Massachusetts,Fruits,5937112,6132468
2021-07-25,Massachusetts,Fruits,5928339,6109369
2021-08-01,Massachusetts,Fruits,5922327,6092805
2021-08-08,Massachusetts,Fruits,6393387,6381437
2021-08-15,Massachusetts,Fruits,6298371,6257956
2021-08-22,Massachusetts,Fruits,6360242,5946267
2019-10-06,Michigan,Fruits,6245498,6347504
2019-10-13,Michigan,Fruits,6418212,6526998
2019-10-20,Michigan,Fruits,6273173,6346530
2019-10-27,Michigan,Fruits,6299410,6380640
2019-11-03,Michigan,Fruits,6285215,6418889
2019-11-10,Michigan,Fruits,6704799,6778329
2019-11-17,Michigan,Fruits,7085334,7797274
2019-11-24,Michigan,Fruits,7878256,8647028
2019-12-01,Michigan,Fruits,8467913,6868265
2019-12-08,Michigan,Fruits,7003040,7111234
2019-12-15,Michigan,Fruits,7296171,7486205
2019-12-22,Michigan,Fruits,8298400,9064106
2019-12-29,Michigan,Fruits,8264372,7548878
2020-01-05,Michigan,Fruits,8184403,8122683
2020-01-12,Michigan,Fruits,7958621,7704465
2020-01-19,Michigan,Fruits,7471565,8136704
2020-01-26,Michigan,Fruits,7113770,7672557
2020-02-02,Michigan,Fruits,7091491,7378943
2020-02-09,Michigan,Fruits,7086330,7113552
2020-02-16,Michigan,Fruits,7308828,7218877
2020-02-23,Michigan,Fruits,7158410,7106150
2020-03-01,Michigan,Fruits,7286497,7003822
2020-03-08,Michigan,Fruits,7837725,7641231
2020-03-15,Michigan,Fruits,12346718,7416342
2020-03-22,Michigan,Fruits,12179219,7021058
2020-03-29,Michigan,Fruits,8634283,6862875
2020-04-05,Michigan,Fruits,9154391,6989304
2020-04-12,Michigan,Fruits,9698290,7540713
2020-04-19,Michigan,Fruits,8801033,8322338
2020-04-26,Michigan,Fruits,9164313,6313911
2020-05-03,Michigan,Fruits,8776135,6746722
2020-05-10,Michigan,Fruits,8901144,7136673
2020-05-17,Michigan,Fruits,8313826,6868689
2020-05-24,Michigan,Fruits,8482264,6783478
2020-05-31,Michigan,Fruits,7787354,6181751
2020-06-07,Michigan,Fruits,7680033,6515140
2020-06-14,Michigan,Fruits,7421259,6683233
2020-06-21,Michigan,Fruits,7533266,6432203
2020-06-28,Michigan,Fruits,7308128,6343535
2020-07-05,Michigan,Fruits,7986508,6547903
2020-07-12,Michigan,Fruits,7214168,6188749
2020-07-19,Michigan,Fruits,7382025,6395674
2020-07-26,Michigan,Fruits,7329532,6041604
2020-08-02,Michigan,Fruits,7143827,6031139
2020-08-09,Michigan,Fruits,7114204,6188279
2020-08-16,Michigan,Fruits,7192634,6250491
2020-08-23,Michigan,Fruits,7129784,6260319
2020-08-30,Michigan,Fruits,7291001,6303670
2020-09-06,Michigan,Fruits,7408494,6301578
2020-09-13,Michigan,Fruits,6942120,6389819
2020-09-20,Michigan,Fruits,6898144,6285291
2020-09-27,Michigan,Fruits,7013549,6258605
2020-10-04,Michigan,Fruits,7152707,6245498
2020-10-11,Michigan,Fruits,7034066,6418212
2020-10-18,Michigan,Fruits,7157964,6273173
2020-10-25,Michigan,Fruits,7267540,6299410
2020-11-01,Michigan,Fruits,7359550,6285215
2020-11-08,Michigan,Fruits,7363903,6704799
2020-11-15,Michigan,Fruits,8146291,7085334
2020-11-22,Michigan,Fruits,9171727,7878256
2020-11-29,Michigan,Fruits,8697179,8467913
2020-12-06,Michigan,Fruits,7587948,7003040
2020-12-13,Michigan,Fruits,7910278,7296171
2020-12-20,Michigan,Fruits,8532675,8298400
2020-12-27,Michigan,Fruits,9104867,8264372
2021-01-03,Michigan,Fruits,8758830,8184403
2021-01-10,Michigan,Fruits,8066938,7958621
2021-01-17,Michigan,Fruits,8285974,7471565
2021-01-24,Michigan,Fruits,7995878,7113770
2021-01-31,Michigan,Fruits,8148468,7091495
2021-02-07,Michigan,Fruits,7951661,7086330
2021-02-14,Michigan,Fruits,7681782,7308828
2021-02-21,Michigan,Fruits,7653552,7158410
2021-02-28,Michigan,Fruits,8062192,7287047
2021-03-07,Michigan,Fruits,7813267,7838378
2021-03-14,Michigan,Fruits,7776424,12346730
2021-03-21,Michigan,Fruits,8054669,12179051
2021-03-28,Michigan,Fruits,8175627,8634532
2021-04-04,Michigan,Fruits,8708655,9154243
2021-04-11,Michigan,Fruits,7370750,9697441
2021-04-18,Michigan,Fruits,8114655,8800500
2021-04-25,Michigan,Fruits,7871663,9164035
2021-05-02,Michigan,Fruits,7863793,8775916
2021-05-09,Michigan,Fruits,7943435,8901843
2021-05-16,Michigan,Fruits,7417931,8313530
2021-05-23,Michigan,Fruits,7861927,8489561
2021-05-30,Michigan,Fruits,7824656,7795956
2021-06-06,Michigan,Fruits,7152435,7690466
2021-06-13,Michigan,Fruits,7411265,7437062
2021-06-20,Michigan,Fruits,7549692,7551292
2021-06-27,Michigan,Fruits,7010982,7324911
2021-07-04,Michigan,Fruits,7741094,8004014
2021-07-11,Michigan,Fruits,6942065,7231070
2021-07-18,Michigan,Fruits,7415254,7400581
2021-07-25,Michigan,Fruits,7336495,7349522
2021-08-01,Michigan,Fruits,7314645,7163449
2021-08-08,Michigan,Fruits,7170780,7132298
2021-08-15,Michigan,Fruits,7314290,7213014
2021-08-22,Michigan,Fruits,7575132,7150202
2019-10-06,Minnesota,Fruits,3846395,3841908
2019-10-13,Minnesota,Fruits,3922609,3855341
2019-10-20,Minnesota,Fruits,3864018,3832178
2019-10-27,Minnesota,Fruits,3874891,3918761
2019-11-03,Minnesota,Fruits,3929920,3985248
2019-11-10,Minnesota,Fruits,4097647,4138090
2019-11-17,Minnesota,Fruits,4224308,4886340
2019-11-24,Minnesota,Fruits,4684794,5209333
2019-12-01,Minnesota,Fruits,5187868,4209968
2019-12-08,Minnesota,Fruits,4174932,4309079
2019-12-15,Minnesota,Fruits,4352287,4575145
2019-12-22,Minnesota,Fruits,5054177,5447881
2019-12-29,Minnesota,Fruits,4882778,4615222
2020-01-05,Minnesota,Fruits,4741651,4852765
2020-01-12,Minnesota,Fruits,4376558,4474979
2020-01-19,Minnesota,Fruits,4475783,4468529
2020-01-26,Minnesota,Fruits,4140642,4546403
2020-02-02,Minnesota,Fruits,4283715,4408249
2020-02-09,Minnesota,Fruits,4289683,4261770
2020-02-16,Minnesota,Fruits,4250004,4329840
2020-02-23,Minnesota,Fruits,4241114,4438556
2020-03-01,Minnesota,Fruits,4553325,4206107
2020-03-08,Minnesota,Fruits,4781898,4832402
2020-03-15,Minnesota,Fruits,7110663,4021655
2020-03-22,Minnesota,Fruits,7671540,4141053
2020-03-29,Minnesota,Fruits,5492728,4109846
2020-04-05,Minnesota,Fruits,4875202,4285951
2020-04-12,Minnesota,Fruits,5751056,4522229
2020-04-19,Minnesota,Fruits,4823496,5165617
2020-04-26,Minnesota,Fruits,5053935,3753975
2020-05-03,Minnesota,Fruits,5034670,4112201
2020-05-10,Minnesota,Fruits,5162946,4377326
2020-05-17,Minnesota,Fruits,4800739,4073506
2020-05-24,Minnesota,Fruits,4781391,4119691
2020-05-31,Minnesota,Fruits,4436390,3819638
2020-06-07,Minnesota,Fruits,4748796,4080463
2020-06-14,Minnesota,Fruits,4565996,4079398
2020-06-21,Minnesota,Fruits,4560516,3811353
2020-06-28,Minnesota,Fruits,4292788,3819795
2020-07-05,Minnesota,Fruits,4679462,3877021
2020-07-12,Minnesota,Fruits,4205584,3789442
2020-07-19,Minnesota,Fruits,4358139,3821983
2020-07-26,Minnesota,Fruits,4299091,3673122
2020-08-02,Minnesota,Fruits,4209656,3733734
2020-08-09,Minnesota,Fruits,4267255,3768368
2020-08-16,Minnesota,Fruits,4273330,3763151
2020-08-23,Minnesota,Fruits,4305474,3710161
2020-08-30,Minnesota,Fruits,4267145,3821682
2020-09-06,Minnesota,Fruits,4321209,3920008
2020-09-13,Minnesota,Fruits,4305067,3804831
2020-09-20,Minnesota,Fruits,4127081,3828563
2020-09-27,Minnesota,Fruits,4148967,3748422
2020-10-04,Minnesota,Fruits,4212840,3846390
2020-10-11,Minnesota,Fruits,4191783,3922307
2020-10-18,Minnesota,Fruits,4301275,3863991
2020-10-25,Minnesota,Fruits,4338919,3874862
2020-11-01,Minnesota,Fruits,4370535,3929920
2020-11-08,Minnesota,Fruits,4425678,4097631
2020-11-15,Minnesota,Fruits,4799582,4224302
2020-11-22,Minnesota,Fruits,5432079,4684778
2020-11-29,Minnesota,Fruits,5284773,5187855
2020-12-06,Minnesota,Fruits,4522240,4174921
2020-12-13,Minnesota,Fruits,4701953,4352277
2020-12-20,Minnesota,Fruits,4978373,5054155
2020-12-27,Minnesota,Fruits,5268465,4882772
2021-01-03,Minnesota,Fruits,5121146,4741651
2021-01-10,Minnesota,Fruits,4835400,4376558
2021-01-17,Minnesota,Fruits,4886799,4475783
2021-01-24,Minnesota,Fruits,4849791,4140625
2021-01-31,Minnesota,Fruits,4604110,4283715
2021-02-07,Minnesota,Fruits,4790945,4289683
2021-02-14,Minnesota,Fruits,4581661,4250004
2021-02-21,Minnesota,Fruits,4589720,4241114
2021-02-28,Minnesota,Fruits,4749465,4557929
2021-03-07,Minnesota,Fruits,4607610,4787319
2021-03-14,Minnesota,Fruits,4580606,7119867
2021-03-21,Minnesota,Fruits,4590798,7683495
2021-03-28,Minnesota,Fruits,4538836,5500662
2021-04-04,Minnesota,Fruits,5247253,4883090
2021-04-11,Minnesota,Fruits,4342953,5759890
2021-04-18,Minnesota,Fruits,4648068,4829307
2021-04-25,Minnesota,Fruits,4665053,5061817
2021-05-02,Minnesota,Fruits,4500246,5041001
2021-05-09,Minnesota,Fruits,4631968,5168630
2021-05-16,Minnesota,Fruits,4356021,4807028
2021-05-23,Minnesota,Fruits,4385566,4793915
2021-05-30,Minnesota,Fruits,4483499,4449344
2021-06-06,Minnesota,Fruits,4401582,4762132
2021-06-13,Minnesota,Fruits,4554477,4578751
2021-06-20,Minnesota,Fruits,4438616,4573416
2021-06-27,Minnesota,Fruits,4200925,4306600
2021-07-04,Minnesota,Fruits,4536040,4694002
2021-07-11,Minnesota,Fruits,4035585,4218305
2021-07-18,Minnesota,Fruits,4306151,4374883
2021-07-25,Minnesota,Fruits,4396993,4314156
2021-08-01,Minnesota,Fruits,4325374,4222812
2021-08-08,Minnesota,Fruits,4306068,4282263
2021-08-15,Minnesota,Fruits,4376120,4289373
2021-08-22,Minnesota,Fruits,4365674,4320319
2019-10-06,Missouri,Fruits,3818409,3862182
2019-10-13,Missouri,Fruits,3752666,3799539
2019-10-20,Missouri,Fruits,3748031,3757553
2019-10-27,Missouri,Fruits,3753334,3757080
2019-11-03,Missouri,Fruits,3769910,3794126
2019-11-10,Missouri,Fruits,3946779,4076021
2019-11-17,Missouri,Fruits,4173998,4778314
2019-11-24,Missouri,Fruits,4758452,4933533
2019-12-01,Missouri,Fruits,4923105,3894697
2019-12-08,Missouri,Fruits,3988149,4106523
2019-12-15,Missouri,Fruits,4381399,4219646
2019-12-22,Missouri,Fruits,4924826,5227918
2019-12-29,Missouri,Fruits,4676690,4538066
2020-01-05,Missouri,Fruits,4755780,4701135
2020-01-12,Missouri,Fruits,4459483,4627231
2020-01-19,Missouri,Fruits,4176616,4623045
2020-01-26,Missouri,Fruits,4081139,4093572
2020-02-02,Missouri,Fruits,4163608,4223294
2020-02-09,Missouri,Fruits,4142197,4050843
2020-02-16,Missouri,Fruits,4168859,4196476
2020-02-23,Missouri,Fruits,4198195,3993865
2020-03-01,Missouri,Fruits,4439650,4518403
2020-03-08,Missouri,Fruits,4600353,4125800
2020-03-15,Missouri,Fruits,6746053,4146505
2020-03-22,Missouri,Fruits,7540064,4065623
2020-03-29,Missouri,Fruits,4861833,4065268
2020-04-05,Missouri,Fruits,5615761,4138493
2020-04-12,Missouri,Fruits,5158832,4082368
2020-04-19,Missouri,Fruits,5034310,4448320
2020-04-26,Missouri,Fruits,4923853,3770674
2020-05-03,Missouri,Fruits,4917938,3912315
2020-05-10,Missouri,Fruits,4851171,3884330
2020-05-17,Missouri,Fruits,4573974,3801072
2020-05-24,Missouri,Fruits,4680418,3806173
2020-05-31,Missouri,Fruits,4365179,3680193
2020-06-07,Missouri,Fruits,4412873,3741335
2020-06-14,Missouri,Fruits,4393494,3696376
2020-06-21,Missouri,Fruits,4402192,3605714
2020-06-28,Missouri,Fruits,4207127,3626806
2020-07-05,Missouri,Fruits,4490945,3823182
2020-07-12,Missouri,Fruits,4144178,3565201
2020-07-19,Missouri,Fruits,4311566,3627435
2020-07-26,Missouri,Fruits,4218356,3496377
2020-08-02,Missouri,Fruits,4042807,3592930
2020-08-09,Missouri,Fruits,4092493,3678140
2020-08-16,Missouri,Fruits,4252755,3877394
2020-08-23,Missouri,Fruits,4298246,3753910
2020-08-30,Missouri,Fruits,4250250,3665846
2020-09-06,Missouri,Fruits,4334583,3814096
2020-09-13,Missouri,Fruits,4146760,3787606
2020-09-20,Missouri,Fruits,4140838,3824728
2020-09-27,Missouri,Fruits,4132124,3698053
2020-10-04,Missouri,Fruits,4196798,3818409
2020-10-11,Missouri,Fruits,4228096,3752666
2020-10-18,Missouri,Fruits,4295909,3748031
2020-10-25,Missouri,Fruits,4323126,3753334
2020-11-01,Missouri,Fruits,4256432,3769910
2020-11-08,Missouri,Fruits,4359719,3946779
2020-11-15,Missouri,Fruits,4766570,4173998
2020-11-22,Missouri,Fruits,5475798,4758452
2020-11-29,Missouri,Fruits,5027411,4923105
2020-12-06,Missouri,Fruits,4366730,3988149
2020-12-13,Missouri,Fruits,4574557,4381399
2020-12-20,Missouri,Fruits,5015622,4924826
2020-12-27,Missouri,Fruits,5356145,4676690
2021-01-03,Missouri,Fruits,5299212,4755780
2021-01-10,Missouri,Fruits,4822665,4459483
2021-01-17,Missouri,Fruits,4895553,4176601
2021-01-24,Missouri,Fruits,4722491,4081111
2021-01-31,Missouri,Fruits,4514839,4163503
2021-02-07,Missouri,Fruits,4805256,4142083
2021-02-14,Missouri,Fruits,4696573,4168833
2021-02-21,Missouri,Fruits,4370631,4198180
2021-02-28,Missouri,Fruits,4695779,4440975
2021-03-07,Missouri,Fruits,4627338,4601522
2021-03-14,Missouri,Fruits,4600831,6747515
2021-03-21,Missouri,Fruits,4626700,7542342
2021-03-28,Missouri,Fruits,4582889,4863147
2021-04-04,Missouri,Fruits,4877380,5617399
2021-04-11,Missouri,Fruits,4430276,5159572
2021-04-18,Missouri,Fruits,4535210,5035113
2021-04-25,Missouri,Fruits,4567660,4924401
2021-05-02,Missouri,Fruits,4421701,4918629
2021-05-09,Missouri,Fruits,4459689,4852386
2021-05-16,Missouri,Fruits,4303831,4575292
2021-05-23,Missouri,Fruits,4354586,4689254
2021-05-30,Missouri,Fruits,4309289,4373363
2021-06-06,Missouri,Fruits,4192252,4421052
2021-06-13,Missouri,Fruits,4324534,4401164
2021-06-20,Missouri,Fruits,4445620,4410885
2021-06-27,Missouri,Fruits,4169501,4215593
2021-07-04,Missouri,Fruits,4360228,4499263
2021-07-11,Missouri,Fruits,4193012,4151673
2021-07-18,Missouri,Fruits,4481998,4319269
2021-07-25,Missouri,Fruits,4428566,4226768
2021-08-01,Missouri,Fruits,4292219,4050148
2021-08-08,Missouri,Fruits,4345964,4099818
2021-08-15,Missouri,Fruits,4473844,4259941
2021-08-22,Missouri,Fruits,4561372,4306544
2019-10-06,Nebraska,Fruits,1344225,1344225
2019-10-13,Nebraska,Fruits,1306326,1306326
2019-10-20,Nebraska,Fruits,1268326,1268326
2019-10-27,Nebraska,Fruits,1313324,1313324
2019-11-03,Nebraska,Fruits,1360577,1360577
2019-11-10,Nebraska,Fruits,1430144,1430144
